task_id,task_description,creation_date,due_date,priority,task_category,assigned_to,estimated_effort_hours,user_preferred_categories,user_past_completion_time_avg_hours,user_current_workload
1704,Resolve customer ticket #TKT-1393 for billing error.,2025-02-11,,Low,Support,Lily,2,"Finance, Support",5.13164526027243,4
1705,Write unit tests for calculate_total.,2025-01-20,2025-01-30,Medium,Development,Oscar,10,Development,5.266581894916864,8
1706,Coordinate travel arrangements for Sarah Davis.,2025-05-10,2025-05-26,Medium,Admin,Uma,1,Admin,8.640243477370621,2
1707,Process invoices for IT.,2025-06-14,2025-06-16,Low,Finance,Chloe,7,Finance,5.175381946852099,8
1708,Review QQ3 budget report.,2025-05-11,2025-06-07,High,Finance,Alex,9,Finance,9.579854647699872,6
1709,Review QQ1 budget report.,2025-02-24,2025-03-03,Medium,Finance,Liam,8,"Marketing, Finance",7.646306669857175,7
1710,Reconcile petty cash statements.,2025-06-23,2025-07-21,High,Finance,Alex,7,Finance,9.579854647699872,6
1711,Analyze QQ1 marketing spend.,2025-01-28,2025-02-18,High,Marketing,Henry,5,"HR, Marketing",6.726911864478398,2
1712,Deploy v3.0 to production.,2025-06-01,2025-06-28,Medium,Development,Felix,15,Development,6.326325553825599,5
1713,Develop prototype for blockchain.,2025-05-10,,Low,Research,Bob,5,Marketing,7.569853667031811,8
1714,Coordinate travel arrangements for Sarah Davis.,2025-05-29,2025-06-14,High,Admin,Bob,11,Marketing,7.569853667031811,8
1715,Provide technical assistance for subscription management.,2025-05-03,2025-05-14,Critical,Support,Victor,8,Support,9.846408648143122,5
1716,Reconcile travel budget statements.,2025-04-08,2025-05-06,Critical,Finance,Emily,22,"HR, Marketing",6.308737343217359,5
1717,Prepare payroll for April.,2025-03-25,2025-04-14,Medium,Finance,Ivy,8,Finance,4.695706517915235,8
1718,Analyze QQ1 marketing spend.,2025-06-15,2025-06-27,Low,Marketing,Liam,6,"Marketing, Finance",7.646306669857175,7
1719,Follow up on pending Client A request.,2025-06-24,2025-07-21,Critical,Support,Victor,20,Support,9.846408648143122,5
1720,Follow up on pending Customer B request.,2025-06-10,,Low,Support,Alice,1,"Support, Marketing",8.55145246285532,1
1721,Process invoices for IT.,2025-06-23,2025-07-11,Critical,Finance,Zoe,22,Finance,3.529851632961227,4
1722,Follow up on pending Customer B request.,2025-03-19,2025-03-27,High,Support,Alice,5,"Support, Marketing",8.55145246285532,1
1723,Create social media campaign for Service X.,2025-07-15,,Medium,Marketing,Bob,2,Marketing,7.569853667031811,8
1724,Provide technical assistance for reporting tools.,2025-03-10,2025-03-19,Medium,Support,Ivy,4,Finance,4.695706517915235,8
1725,Research new AI algorithms for computer vision.,2025-01-30,2025-02-24,Critical,Research,Emily,7,"HR, Marketing",6.308737343217359,5
1726,Schedule meeting with CTO.,2025-05-14,2025-05-21,Low,Admin,Ben,4,Admin,4.809463841776423,8
1727,Research competitor Competitor B.,2025-03-19,2025-04-15,High,Marketing,Daniel,4,"Support, Marketing",9.116648644946071,6
1728,Deploy v3.0 to production.,2025-05-21,2025-06-20,Critical,Development,Oscar,7,Development,5.266581894916864,8
1729,Refactor payment gateway.,2025-04-14,2025-04-30,Medium,Development,Hannah,14,"Marketing, Development",8.616576794366768,1
1730,Coordinate travel arrangements for Sarah Davis.,2025-05-21,2025-05-24,Medium,Admin,Natalie,8,"Finance, Marketing",4.517745395195611,3
1731,Update employee records for promotion.,2025-04-06,2025-04-09,High,HR,Liam,9,"Marketing, Finance",7.646306669857175,7
1732,Escalate complex issue to Tier 2 Support.,2025-03-21,2025-04-18,High,Support,Sam,6,"Admin, Support",4.882980999101189,7
1733,Provide technical assistance for subscription management.,2025-03-26,2025-04-24,Critical,Support,Quinn,10,"Development, Support",3.464227970981211,4
1734,Audit QQ4 expenses.,2025-05-13,2025-05-14,Critical,Finance,Chloe,8,Finance,5.175381946852099,8
1735,Manage facility maintenance.,2025-03-02,2025-03-11,Low,Admin,Jessica,1,Admin,9.674887732588516,7
1736,Process invoices for Marketing.,2025-06-08,2025-06-22,Medium,Finance,Chloe,4,Finance,5.175381946852099,8
1737,Create social media campaign for Software Suite.,2025-03-15,2025-04-05,Critical,Marketing,Charlie,14,"Finance, Admin",5.468591858102769,7
1738,Write unit tests for calculate_total.,2025-03-31,2025-04-16,Low,Development,David,10,"Development, Marketing",7.17565478893349,6
1739,Research new AI algorithms for natural language processing.,2025-04-01,,Medium,Research,Uma,10,Admin,8.640243477370621,2
1740,Research competitor Competitor A.,2025-05-31,2025-06-10,Medium,Marketing,Yara,3,Marketing,9.16830741477354,1
1741,Coordinate travel arrangements for Chris Wilson.,2025-01-23,,Medium,Admin,Olivia,5,"Admin, Research",7.589919813439466,6
1742,Follow up on pending Client A request.,2025-01-22,2025-02-17,High,Support,Tina,5,"Support, Development",3.6216459635052445,8
1743,Resolve customer ticket #TKT-2044 for billing error.,2025-06-09,2025-06-13,Critical,Support,Peter,13,"Marketing, Finance",4.826433608766385,5
1744,Coordinate travel arrangements for Sarah Davis.,2025-04-05,,Low,Admin,Jack,5,"Admin, Research",5.860282541589919,3
1745,Provide technical assistance for subscription management.,2025-06-17,2025-06-22,Low,Support,Frank,4,"Finance, Admin",4.461671526421454,5
1746,Reconcile petty cash statements.,2025-03-15,2025-04-06,High,Finance,Xavier,8,"Development, Finance",7.64239563058834,1
1747,Prepare literature review on machine learning trends.,2025-02-22,,High,Research,Mia,12,"Finance, Research",9.029520330371653,8
1748,Optimize search for performance.,2025-04-06,2025-04-26,Medium,Development,Frank,11,"Finance, Admin",4.461671526421454,5
1749,Analyze market trends for tech.,2025-01-23,2025-02-11,Low,Research,Daniel,10,"Support, Marketing",9.116648644946071,6
1750,Conduct user interviews for search functionality.,2025-05-21,,High,Research,Olivia,13,"Admin, Research",7.589919813439466,6
1751,Implement reporting in the frontend.,2025-03-15,2025-04-03,High,Development,Isaac,5,Development,8.761894137397698,5
1752,Draft new HR policy.,2025-06-17,2025-06-24,Critical,HR,Henry,9,"HR, Marketing",6.726911864478398,2
1753,Fix bug #763 in database.,2025-07-18,,Medium,Development,Isaac,10,Development,8.761894137397698,5
1754,Draft new HR policy.,2025-06-20,,High,HR,Kevin,7,"Marketing, Research",4.862091593477015,7
1755,Research new AI algorithms for computer vision.,2025-07-15,,Medium,Research,Rachel,8,Research,6.307802224356129,7
1756,Manage facility maintenance.,2025-04-06,2025-04-07,High,Admin,David,4,"Development, Marketing",7.17565478893349,6
1757,Audit QQ2 expenses.,2025-05-21,2025-06-05,Critical,Finance,Peter,15,"Marketing, Finance",4.826433608766385,5
1758,Provide technical assistance for subscription management.,2025-02-19,2025-02-24,Low,Support,Peter,1,"Marketing, Finance",4.826433608766385,5
1759,Plan team-building event for Q3.,2025-04-14,2025-04-21,Medium,HR,Mark,8,Marketing,3.272879263443162,6
1760,Create social media campaign for AI Tool.,2025-01-22,2025-02-13,Medium,Marketing,Henry,5,"HR, Marketing",6.726911864478398,2
1761,Create social media campaign for Service X.,2025-01-29,2025-02-21,High,Marketing,Daniel,4,"Support, Marketing",9.116648644946071,6
1762,Optimize encryption for performance.,2025-06-29,2025-07-03,High,Development,Oscar,13,Development,5.266581894916864,8
1763,Prepare payroll for January.,2025-06-30,2025-07-08,Critical,Finance,Natalie,9,"Finance, Marketing",4.517745395195611,3
1764,Schedule interviews for Marketing Manager.,2025-05-15,2025-05-22,Low,HR,Henry,7,"HR, Marketing",6.726911864478398,2
1765,Prepare literature review on deep learning architectures.,2025-07-11,2025-08-08,Low,Research,Jack,5,"Admin, Research",5.860282541589919,3
1766,Prepare payroll for May.,2025-06-29,2025-07-21,Critical,Finance,Victor,10,Support,9.846408648143122,5
1767,Research new AI algorithms for natural language processing.,2025-02-01,2025-02-17,High,Research,Grace,10,Marketing,4.018330924725743,8
1768,Refactor payment gateway.,2025-01-30,2025-02-17,Medium,Development,Tina,6,"Support, Development",3.6216459635052445,8
1769,Write unit tests for get_user_data.,2025-06-18,2025-06-29,High,Development,Oscar,8,Development,5.266581894916864,8
1770,Plan team-building event for Q3.,2025-06-08,2025-06-20,Low,HR,Emily,2,"HR, Marketing",6.308737343217359,5
1771,Resolve customer ticket #TKT-4989 for billing error.,2025-01-28,2025-02-15,High,Support,Karen,10,Support,9.855336239448196,3
1772,Update employee records for promotion.,2025-05-15,2025-06-12,Critical,HR,Emily,18,"HR, Marketing",6.308737343217359,5
1773,Audit QQ2 expenses.,2025-01-29,,Low,Finance,Chloe,6,Finance,5.175381946852099,8
1774,Update knowledge base article on troubleshooting guide.,2025-03-03,2025-03-24,Medium,Support,Ivy,7,Finance,4.695706517915235,8
1775,Follow up on pending Client A request.,2025-07-08,2025-08-07,Medium,Support,Alice,4,"Support, Marketing",8.55145246285532,1
1776,Draft email newsletter for latest features.,2025-05-17,2025-06-01,High,Marketing,Eve,7,"Marketing, Development",8.954401079151518,3
1777,Order office supplies for Branch A.,2025-05-20,,High,Admin,Ben,10,Admin,4.809463841776423,8
1778,Schedule meeting with CEO.,2025-05-21,2025-06-20,Critical,Admin,Charlie,15,"Finance, Admin",5.468591858102769,7
1779,Implement dashboard in the API.,2025-02-12,2025-02-25,Critical,Development,Oscar,5,Development,5.266581894916864,8
1780,Review QQ4 budget report.,2025-07-13,2025-08-06,High,Finance,Natalie,8,"Finance, Marketing",4.517745395195611,3
1781,Schedule meeting with CTO.,2025-04-22,2025-05-16,Critical,Admin,Olivia,8,"Admin, Research",7.589919813439466,6
1782,Prepare payroll for March.,2025-04-10,2025-04-15,Low,Finance,Liam,7,"Marketing, Finance",7.646306669857175,7
1783,Process invoices for Marketing.,2025-07-07,2025-07-11,Low,Finance,Alex,1,Finance,9.579854647699872,6
1784,Review QQ2 budget report.,2025-05-02,2025-05-25,Low,Finance,Alex,8,Finance,9.579854647699872,6
1785,Plan team-building event for Q3.,2025-02-20,2025-03-05,Critical,HR,Emily,16,"HR, Marketing",6.308737343217359,5
1786,Audit QQ2 expenses.,2025-05-14,,Critical,Finance,Ivy,8,Finance,4.695706517915235,8
1787,Write unit tests for get_user_data.,2025-06-10,2025-06-19,High,Development,Victor,6,Support,9.846408648143122,5
1788,Prepare presentation for Annual Summit.,2025-03-25,,High,Marketing,Alice,5,"Support, Marketing",8.55145246285532,1
1789,Research competitor Competitor A.,2025-01-28,2025-02-26,Medium,Marketing,Grace,1,Marketing,4.018330924725743,8
1790,Deploy v3.0 to production.,2025-05-17,2025-06-16,High,Development,Natalie,9,"Finance, Marketing",4.517745395195611,3
1791,Research competitor Competitor A.,2025-01-20,,High,Marketing,Liam,9,"Marketing, Finance",7.646306669857175,7
1792,Process invoices for IT.,2025-03-17,2025-04-09,High,Finance,Xavier,12,"Development, Finance",7.64239563058834,1
1793,Prepare literature review on machine learning trends.,2025-04-12,,Medium,Research,Alice,7,"Support, Marketing",8.55145246285532,1
1794,Deploy v3.0 to production.,2025-07-18,2025-07-27,Low,Development,Tina,12,"Support, Development",3.6216459635052445,8
1795,Schedule meeting with CEO.,2025-03-16,2025-04-02,High,Admin,Jessica,7,Admin,9.674887732588516,7
1796,Audit QQ2 expenses.,2025-06-18,,High,Finance,Zoe,11,Finance,3.529851632961227,4
1797,Update knowledge base article on troubleshooting guide.,2025-02-08,2025-02-24,High,Support,Victor,5,Support,9.846408648143122,5
1798,Create social media campaign for Software Suite.,2025-07-04,2025-08-03,High,Marketing,Eve,4,"Marketing, Development",8.954401079151518,3
1799,Onboard new hire Michael Brown.,2025-04-11,2025-05-01,High,HR,Henry,12,"HR, Marketing",6.726911864478398,2
1800,Process invoices for Sales.,2025-04-29,,Low,Finance,Ivy,7,Finance,4.695706517915235,8
1801,Implement login in the database.,2025-02-20,2025-03-20,Critical,Development,Wendy,9,"Admin, Research",6.105603273126828,8
1802,Audit QQ1 expenses.,2025-06-17,,Critical,Finance,Liam,8,"Marketing, Finance",7.646306669857175,7
1803,Reconcile travel budget statements.,2025-02-03,2025-02-04,Medium,Finance,Xavier,2,"Development, Finance",7.64239563058834,1
1804,Audit QQ3 expenses.,2025-05-30,2025-06-17,Medium,Finance,Ivy,5,Finance,4.695706517915235,8
1805,Review QQ3 budget report.,2025-05-13,,Medium,Finance,Peter,5,"Marketing, Finance",4.826433608766385,5
1806,Research competitor Competitor B.,2025-04-28,2025-05-14,Critical,Marketing,Liam,24,"Marketing, Finance",7.646306669857175,7
1807,Coordinate travel arrangements for Sarah Davis.,2025-01-28,2025-02-02,High,Admin,Quinn,9,"Development, Support",3.464227970981211,4
1808,Deploy v3.0 to production.,2025-05-17,2025-06-06,High,Development,David,5,"Development, Marketing",7.17565478893349,6
1809,Manage facility maintenance.,2025-05-25,,High,Admin,Ben,5,Admin,4.809463841776423,8
1810,Prepare presentation for Product Launch.,2025-06-27,2025-07-20,Medium,Marketing,David,5,"Development, Marketing",7.17565478893349,6
1811,Update knowledge base article on troubleshooting guide.,2025-01-22,2025-02-04,High,Support,Victor,4,Support,9.846408648143122,5
1812,Schedule meeting with CTO.,2025-06-16,2025-07-15,Medium,Admin,Olivia,8,"Admin, Research",7.589919813439466,6
1813,Escalate complex issue to Tier 2 Support.,2025-07-03,2025-07-21,Low,Support,Liam,3,"Marketing, Finance",7.646306669857175,7
1814,Prepare presentation for Product Launch.,2025-05-26,2025-06-07,Medium,Marketing,Bob,1,Marketing,7.569853667031811,8
1815,Order office supplies for Branch A.,2025-04-09,2025-05-04,Medium,Admin,Jessica,6,Admin,9.674887732588516,7
1816,Research competitor Competitor B.,2025-01-23,2025-02-13,Low,Marketing,Hannah,2,"Marketing, Development",8.616576794366768,1
1817,Create social media campaign for Software Suite.,2025-06-02,2025-06-15,Low,Marketing,Mark,6,Marketing,3.272879263443162,6
1818,Analyze market trends for tech.,2025-04-30,2025-05-28,Medium,Research,Jack,13,"Admin, Research",5.860282541589919,3
1819,Process invoices for Sales.,2025-03-26,2025-03-27,High,Finance,David,5,"Development, Marketing",7.17565478893349,6
1820,Resolve customer ticket #TKT-3135 for login issue.,2025-03-24,2025-03-28,Low,Support,Karen,7,Support,9.855336239448196,3
1821,Prepare payroll for April.,2025-04-30,2025-05-10,Low,Finance,Zoe,6,Finance,3.529851632961227,4
1822,Develop prototype for edge AI.,2025-04-25,,Critical,Research,Rachel,15,Research,6.307802224356129,7
1823,Schedule meeting with CTO.,2025-04-18,2025-04-24,Critical,Admin,Quinn,20,"Development, Support",3.464227970981211,4
1824,Develop prototype for edge AI.,2025-03-07,2025-03-21,High,Research,Ben,13,Admin,4.809463841776423,8
1825,Escalate complex issue to Tier 2 Support.,2025-04-27,2025-05-19,Low,Support,Jessica,8,Admin,9.674887732588516,7
1826,Optimize sorting for performance.,2025-07-10,2025-07-20,Medium,Development,Wendy,9,"Admin, Research",6.105603273126828,8
1827,Optimize encryption for performance.,2025-05-27,2025-05-28,Medium,Development,Oscar,5,Development,5.266581894916864,8
1828,Create social media campaign for Software Suite.,2025-05-05,2025-05-12,Medium,Marketing,Kevin,7,"Marketing, Research",4.862091593477015,7
1829,Follow up on pending Customer B request.,2025-07-18,2025-07-29,Medium,Support,Victor,7,Support,9.846408648143122,5
1830,Escalate complex issue to Tier 2 Support.,2025-05-28,2025-06-16,Low,Support,Victor,2,Support,9.846408648143122,5
1831,Manage facility maintenance.,2025-04-07,2025-04-13,Low,Admin,Jack,1,"Admin, Research",5.860282541589919,3
1832,Provide technical assistance for reporting tools.,2025-02-23,2025-03-21,High,Support,Sam,9,"Admin, Support",4.882980999101189,7
1833,Order office supplies for Branch A.,2025-05-26,,High,Admin,Olivia,4,"Admin, Research",7.589919813439466,6
1834,Schedule meeting with Team Lead.,2025-03-12,2025-03-29,Medium,Admin,Wendy,2,"Admin, Research",6.105603273126828,8
1835,Prepare payroll for March.,2025-01-29,,Low,Finance,Alex,2,Finance,9.579854647699872,6
1836,Analyze market trends for healthcare.,2025-03-09,2025-04-07,Medium,Research,Rachel,7,Research,6.307802224356129,7
1837,Follow up on pending Client A request.,2025-02-01,2025-02-24,Critical,Support,Tina,8,"Support, Development",3.6216459635052445,8
1838,Research competitor Competitor A.,2025-04-20,,Low,Marketing,Daniel,1,"Support, Marketing",9.116648644946071,6
1839,Create social media campaign for Software Suite.,2025-02-21,2025-02-26,Critical,Marketing,Bob,15,Marketing,7.569853667031811,8
1840,Create social media campaign for AI Tool.,2025-06-20,2025-07-17,Critical,Marketing,Henry,21,"HR, Marketing",6.726911864478398,2
1841,Update employee records for promotion.,2025-07-15,,Low,HR,Noah,5,"HR, Research",9.40024889822967,3
1842,Onboard new hire Michael Brown.,2025-07-10,2025-07-26,Low,HR,Xavier,2,"Development, Finance",7.64239563058834,1
1843,Create social media campaign for Software Suite.,2025-05-15,2025-06-14,High,Marketing,Grace,9,Marketing,4.018330924725743,8
1844,Update knowledge base article on troubleshooting guide.,2025-06-29,2025-07-03,High,Support,David,12,"Development, Marketing",7.17565478893349,6
1845,Research new AI algorithms for natural language processing.,2025-03-20,,Low,Research,Rachel,11,Research,6.307802224356129,7
1846,Review QQ4 budget report.,2025-05-22,2025-06-10,High,Finance,Liam,8,"Marketing, Finance",7.646306669857175,7
1847,Escalate complex issue to Development Team.,2025-02-23,,High,Support,Sam,11,"Admin, Support",4.882980999101189,7
